Diciembre,5662,Hicome.co ,146,01/01/2023,"303,76", $4.810, $1.461.146
Diciembre,7735,joseluiscorrea.co,210,01/01/2023,12, $4.810, $57.722
Diciembre,8006,keepsalud.co,210,01/01/2023,18, $4.810, $86.584
Diciembre,9699,quierovenderenlinea.co,316,02/01/2023,"274,88", $4.810, $1.322.228
Diciembre,5562,tictur.org,258,01/01/2023,30, $4.810, $144.306
Diciembre,7021,tuvitrina.co,314,01/01/2023,6, $4.810, $28.861
Diciembre,6790,vendeporinternet.co,314,01/01/2023,"44,12", $4.810, $212.226
Diciembre,6011,wimbu.co,287,01/01/2023,"202,05", $4.810, $971.901
Diciembre,6092,yaktil.com,263,01/01/2023,24, $4.810, $115.445
Enero,7838,3tcapital.com,295,03/02/2023,90, $4.584, $412.600
Enero,7505,Andresforero.co,210,03/02/2023,12, $4.584, $55.013
Enero,7505,miguelgutierrez.com.co,210,03/02/2023,12, $4.584, $55.013
Enero,7505,nataliabedoya.com.co,210,03/02/2023,12, $4.584, $55.013
Enero,8049,eduklab.co,298,27/02/2023,24, $4.779, $114.696
Enero,7897,expone.co,314,03/02/2023,"570,97", $4.584, $2.617.578
Enero,5662,Hicome.co ,146,03/02/2023,168, $4.584, $770.186
Enero,7735,joseluiscorrea.co,210,03/02/2023,12, $4.584, $55.013
Enero,8006,keepsalud.co,210,03/02/2023,18, $4.584, $82.520
Enero,9699,quierovenderenlinea.co,316,03/02/2023,"75,6", $4.584, $346.584
Enero,5562,tictur.org,258,03/02/2023,30, $4.584, $137.533
Enero,7021,tuvitrina.co,314,01/02/2023,6, $4.649, $27.892
Enero,6790,vendeporinternet.co,314,03/02/2023,24, $4.584, $110.027
Enero,6011,wimbu.co,287,24/02/2023,192, $4.854, $931.949
Enero,6092,yaktil.com,263,27/02/2023,24, $4.779, $114.696
Febrero,7838,3tcapital.com,295,14/03/2023,"79,92", $4.770, $381.199
Febrero,7505,Andresforero.co,210,03/02/2023,12, $4.584, $55.013
Febrero,7505,miguelgutierrez.com.co,210,14/03/2023,12, $4.770, $57.237
Febrero,7505,nataliabedoya.com.co,210,14/03/2023,12, $4.770, $57.237
Febrero,8049,eduklab.co,298,14/03/2023,"21,85", $4.770, $104.219
Febrero,7897,expone.co,314,03/02/2023,"570,97", $4.584, $2.617.578
Febrero,5662,Hicome.co ,146,14/03/2023,168, $4.770, $801.320
Febrero,7735,joseluiscorrea.co,210,03/02/2023,12, $4.584, $55.013
Febrero,8006,keepsalud.co,210,14/03/2023,18, $4.770, $85.856
Febrero,9699,quierovenderenlinea.co,316,03/02/2023,"75,6", $4.584, $346.584
Febrero,5562,tictur.org,258,03/02/2023,30, $4.584, $137.533
Febrero,7021,tuvitrina.co,314,14/03/2023,6, $4.770, $28.619
Febrero,6790,vendeporinternet.co,314,14/03/2023,"15,83", $4.770, $75.505
Febrero,6011,wimbu.co,287,14/03/2023,"217,7", $4.770, $1.038.377
Febrero,6092,yaktil.com,263,14/03/2023,24, $4.770, $114.474
Marzo,7838,3tcapital.com,295,01/04/2023,"138,36", $4.646, $642.832
Marzo,7505,Andresforero.co,210,01/04/2023,12, $4.646, $55.753
Marzo,7505,miguelgutierrez.com.co,210,01/04/2023,12, $4.646, $55.753
Marzo,7505,nataliabedoya.com.co,210,01/04/2023,12, $4.646, $55.753
Marzo,7897,expone.co,314,01/04/2023,"161,12", $4.646, $748.576
Marzo,5662,Hicome.co ,146,01/04/2023,"168,27", $4.646, $781.796
Marzo,7735,joseluiscorrea.co,210,01/04/2023,12, $4.646, $55.753
Marzo,8006,keepsalud.co,210,01/04/2023,18, $4.646, $83.629
Marzo,9699,quierovenderenlinea.co,316,01/04/2023,"75,6", $4.646, $351.244
Marzo,5562,tictur.org,258,01/04/2023,30, $4.646, $139.382
Marzo,7021,tuvitrina.co,314,01/04/2023,6, $4.646, $27.876
Marzo,6790,vendeporinternet.co,314,01/04/2023,12, $4.646, $55.753
Marzo,6011,wimbu.co,287,06/04/2023,"349,91", $4.571, $1.599.407
Marzo,6092,yaktil.com,263,01/04/2023,24, $4.646, $111.506
Abril,7838,3tcapital.com,295,01/05/2023,177, $4.654, $823.783
Abril,7505,Andresforero.co,210,01/05/2023,12, $4.654, $55.850
Abril,7505,miguelgutierrez.com.co,210,01/05/2023,12, $4.654, $55.850
Abril,7505,nataliabedoya.com.co,210,01/05/2023,12, $4.654, $55.850
Abril,7897,expone.co,314,01/05/2023,"115,14", $4.654, $535.878
Abril,5662,Hicome.co ,146,01/05/2023,"215,76", $4.654, $1.004.177
Abril,7735,joseluiscorrea.co,210,01/05/2023,12, $4.654, $55.850
Abril,8006,keepsalud.co,210,01/05/2023,18, $4.654, $83.775
Abril,9699,quierovenderenlinea.co,316,01/05/2023,45, $4.654, $209.436
Abril,5562,tictur.org,258,01/05/2023,30, $4.654, $139.624
Abril,7021,tuvitrina.co,314,01/05/2023,6, $4.654, $27.925
Abril,6790,vendeporinternet.co,314,01/05/2023,12, $4.654, $55.850
Abril,6011,wimbu.co,287,08/05/2023,"489,2", $4.553, $2.227.112
Abril,6092,yaktil.com,263,01/05/2023,24, $4.654, $111.699
